date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:37:19	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2017%20Oct%202020%2007:07:13%20GMT	https://cdn-cms.f-static.net/uploads/4380159/800_5ad4a2b22f8af.jpg	/home/sandeep/websites/Foodie/cdn-cms.f-static.net/uploads/4380159/800_5ad4a2b22f8af.jpg	(from https://5f8a8bd98e08e.site123.me/)
12:37:19	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2017%20Oct%202020%2007:07:14%20GMT	https://cdn-cms.f-static.net/uploads/4380159/800_5ad4a46b3cdd3.jpg	/home/sandeep/websites/Foodie/cdn-cms.f-static.net/uploads/4380159/800_5ad4a46b3cdd3.jpg	(from https://5f8a8bd98e08e.site123.me/)
12:37:19	4605/4605	UR-M-Z	200	added ('Partial%20Content')	image/png	date:Wed,%2006%20May%202020%2009:18:31%20GMT	http://cdn-cms-s.f-static.net/files/images/google_map_white_small.png?v=r6914	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/files/images/google_map_white_smalle288.png	(from https://5f8a8bd98e08e.site123.me/)
12:37:20	5709/5709	UR-M-Z	200	added ('Partial%20Content')	image/png	date:Wed,%2006%20May%202020%2009:18:44%20GMT	http://cdn-cms-s.f-static.net/files/images/waze_white_small.png?v=r6914	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/files/images/waze_white_smalle288.png	(from https://5f8a8bd98e08e.site123.me/)
12:37:20	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2017%20Oct%202020%2007:07:20%20GMT	http://cdn-cms-s.f-static.net/manager/site123_website/files/logos/brand_files_2020/Logo/Horizontal/PNG/Horizontal_Black.png?v=r6914	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/manager/site123_website/files/logos/brand_files_2020/Logo/Horizontal/PNG/Horizontal_Blacke288.png	(from https://5f8a8bd98e08e.site123.me/)
12:37:20	5844/5844	UR-M-Z	200	added ('Partial%20Content')	image/png	date:Wed,%2006%20May%202020%2009:18:38%20GMT	http://cdn-cms-s.f-static.net/files/images/moovit_white_small.png?v=r6914	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/files/images/moovit_white_smalle288.png	(from https://5f8a8bd98e08e.site123.me/)
12:37:21	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2017%20Oct%202020%2007:07:21%20GMT	http://cdn-cms-s.f-static.net/versions/2/js/minimize_p2.js?v=r6914	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/versions/2/js/minimize_p2e288.js	(from https://5f8a8bd98e08e.site123.me/)
12:37:21	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2017%20Oct%202020%2007:07:21%20GMT	http://cdn-cms-s.f-static.net/versions/2/js/minimize_p1.js?v=r6914	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/versions/2/js/minimize_p1e288.js	(from https://5f8a8bd98e08e.site123.me/)
12:37:21	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2017%20Oct%202020%2007:07:18%20GMT	https://cdn-cms.f-static.net/uploads/4380159/800_crop_5adde9f7d5a9b_5ad4a485c2408.jpg	/home/sandeep/websites/Foodie/cdn-cms.f-static.net/uploads/4380159/800_crop_5adde9f7d5a9b_5ad4a485c2408.jpg	(from https://5f8a8bd98e08e.site123.me/)
12:37:22	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2017%20Oct%202020%2007:07:22%20GMT	http://cdn-cms-s.f-static.net/versions/2/js/minimize_p3.js?v=r6914	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/versions/2/js/minimize_p3e288.js	(from https://5f8a8bd98e08e.site123.me/)
12:37:22	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2017%20Oct%202020%2007:07:22%20GMT	http://cdn-cms-s.f-static.net/versions/2/js/minimize_p4.js?v=r6914	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/versions/2/js/minimize_p4e288.js	(from https://5f8a8bd98e08e.site123.me/)
12:37:22	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2017%20Oct%202020%2007:07:22%20GMT	http://cdn-cms-s.f-static.net/versions/2/js/minimize_scripts.js?v=r6914	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/versions/2/js/minimize_scriptse288.js	(from https://5f8a8bd98e08e.site123.me/)
12:37:24	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2017%20Oct%202020%2007:07:23%20GMT	http://cdn-cms-s.f-static.net/versions/2/wizard/statistics/js/generateStats-min.js?v=r6914	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/versions/2/wizard/statistics/js/generateStats-mine288.js	(from https://5f8a8bd98e08e.site123.me/)
12:37:24	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2017%20Oct%202020%2007:07:23%20GMT	http://cdn-cms-s.f-static.net/files/vendor/slick-1.8.1/slick/ajax-loader.gif	/home/sandeep/websites/Foodie/cdn-cms-s.f-static.net/files/vendor/slick-1.8.1/slick/ajax-loader.gif	(from http://cdn-cms-s.f-static.net/versions/2/css/minimize_main.css?v=r6914)
12:37:24	100486/100486	---M--	200	added ('OK')	image/jpeg	etag:%225bac49ee2af8a337e0ebafaaf8f44074%22	https://cdn-cms.f-static.net/ready_uploads/media/21950/800_5cdbfdd19310c.jpg	/home/sandeep/websites/Foodie/cdn-cms.f-static.net/ready_uploads/media/21950/800_5cdbfdd19310c.jpg	(from http://cdn-cms-s.f-static.net/versions/2/css/websiteCSS.css?w=&orderScreen=&websiteID=4380159&onlyContent=&tranW=&v=r6914_21722357)
12:37:24	231307/231307	---M--	200	added ('OK')	image/jpg	etag:%228eca5f57ad82b03948eb86b1c00baefc%22	https://cdn-cms.f-static.net/uploads/4380159/800_5f8a8db9485f6.jpg	/home/sandeep/websites/Foodie/cdn-cms.f-static.net/uploads/4380159/800_5f8a8db9485f6.jpg	(from http://cdn-cms-s.f-static.net/versions/2/css/websiteCSS.css?w=&orderScreen=&websiteID=4380159&onlyContent=&tranW=&v=r6914_21722357)
12:37:26	231307/231307	---M--	200	added ('OK')	image/jpg	etag:%228eca5f57ad82b03948eb86b1c00baefc%22	https://cdn-cms.f-static.net/uploads/4380159/2000_5f8a8db9485f6.jpg	/home/sandeep/websites/Foodie/cdn-cms.f-static.net/uploads/4380159/2000_5f8a8db9485f6.jpg	(from http://cdn-cms-s.f-static.net/versions/2/css/websiteCSS.css?w=&orderScreen=&websiteID=4380159&onlyContent=&tranW=&v=r6914_21722357)
